id,mal_text_similarity,unmatch_text_similarity,mal_image_similarity,unmatch_image_similarity,mal_image_similarity_bio,unmatch_image_similarity_bio
571,0.684002161026001,0.5518555641174316,"0    25.334982
Name: Similarity Score, dtype: float64","0    25.334982
Name: Similarity Score, dtype: float64",1.0,1.0
572,0.6130071878433228,0.44515806436538696,"0    23.387802
Name: Similarity Score, dtype: float64","0    25.434399
Name: Similarity Score, dtype: float64",1.0,1.0
573,0.3480919599533081,0.5496717095375061,"0    29.813429
Name: Similarity Score, dtype: float64","0    21.352749
Name: Similarity Score, dtype: float64",1.0,1.0
574,0.6420793533325195,0.44293051958084106,"0    22.914213
Name: Similarity Score, dtype: float64","0    22.914213
Name: Similarity Score, dtype: float64",1.0,1.0
575,0.7674287557601929,0.480805367231369,"0    24.066803
Name: Similarity Score, dtype: float64","0    24.066803
Name: Similarity Score, dtype: float64",1.0,1.0
576,0.827366828918457,0.5890873074531555,"0    29.55995
Name: Similarity Score, dtype: float64","0    21.105591
Name: Similarity Score, dtype: float64",1.0,1.0
577,0.3660017251968384,0.2687227129936218,"0    18.699446
Name: Similarity Score, dtype: float64","0    18.699446
Name: Similarity Score, dtype: float64",1.0,1.0
578,0.6292943954467773,0.5919097661972046,"0    22.409025
Name: Similarity Score, dtype: float64","0    26.701271
Name: Similarity Score, dtype: float64",1.0,1.0
579,0.7702545523643494,0.5221572518348694,"0    22.180199
Name: Similarity Score, dtype: float64","0    22.180199
Name: Similarity Score, dtype: float64",1.0,1.0
580,0.7829205989837646,0.40228039026260376,"0    23.702175
Name: Similarity Score, dtype: float64","0    23.800455
Name: Similarity Score, dtype: float64",1.0,1.0
581,0.6154476404190063,0.49651211500167847,"0    27.193859
Name: Similarity Score, dtype: float64","0    25.914394
Name: Similarity Score, dtype: float64",1.0,1.0
582,0.7576143145561218,0.5852681398391724,"0    22.067944
Name: Similarity Score, dtype: float64","0    24.108051
Name: Similarity Score, dtype: float64",1.0,1.0
583,0.8327774405479431,0.6909536719322205,"0    30.86384
Name: Similarity Score, dtype: float64","0    21.30669
Name: Similarity Score, dtype: float64",1.0,1.0
584,0.6450644135475159,0.46924877166748047,"0    21.551256
Name: Similarity Score, dtype: float64","0    21.551256
Name: Similarity Score, dtype: float64",1.0,1.0
585,0.6332629919052124,0.3887038826942444,"0    22.322687
Name: Similarity Score, dtype: float64","0    22.322687
Name: Similarity Score, dtype: float64",1.0,1.0
586,0.8285554051399231,0.6080496907234192,"0    29.796219
Name: Similarity Score, dtype: float64","0    25.050142
Name: Similarity Score, dtype: float64",1.0,1.0
587,0.6252181529998779,0.5110745429992676,"0    22.510338
Name: Similarity Score, dtype: float64","0    22.440691
Name: Similarity Score, dtype: float64",1.0,1.0
588,0.35305681824684143,0.5190973281860352,"0    18.500441
Name: Similarity Score, dtype: float64","0    20.526903
Name: Similarity Score, dtype: float64",1.0,1.0
589,0.7702545523643494,0.5451808571815491,"0    23.02916
Name: Similarity Score, dtype: float64","0    25.529871
Name: Similarity Score, dtype: float64",1.0,1.0
590,0.7119342684745789,0.572437584400177,"0    28.075329
Name: Similarity Score, dtype: float64","0    23.61039
Name: Similarity Score, dtype: float64",1.0,1.0
591,0.686591386795044,0.48504894971847534,"0    21.029757
Name: Similarity Score, dtype: float64","0    21.029757
Name: Similarity Score, dtype: float64",1.0,1.0
592,0.7564116716384888,0.5444685816764832,"0    26.321007
Name: Similarity Score, dtype: float64","0    26.321007
Name: Similarity Score, dtype: float64",1.0,1.0
593,0.7652850151062012,0.48629897832870483,"0    24.493179
Name: Similarity Score, dtype: float64","0    24.493179
Name: Similarity Score, dtype: float64",1.0,1.0
594,0.6012932062149048,0.6275439262390137,"0    24.464222
Name: Similarity Score, dtype: float64","0    25.028652
Name: Similarity Score, dtype: float64",1.0,1.0
595,0.8062596321105957,0.6616886854171753,"0    30.53269
Name: Similarity Score, dtype: float64","0    28.204042
Name: Similarity Score, dtype: float64",1.0,1.0
596,0.7721625566482544,0.391158789396286,"0    22.386732
Name: Similarity Score, dtype: float64","0    22.386732
Name: Similarity Score, dtype: float64",1.0,1.0
597,0.7275188565254211,0.6144007444381714,"0    31.966002
Name: Similarity Score, dtype: float64","0    28.388145
Name: Similarity Score, dtype: float64",1.0,1.0
598,0.37226420640945435,0.5721559524536133,"0    19.479012
Name: Similarity Score, dtype: float64","0    21.766788
Name: Similarity Score, dtype: float64",1.0,1.0
599,0.6717010736465454,0.5357486009597778,"0    30.956781
Name: Similarity Score, dtype: float64","0    22.119926
Name: Similarity Score, dtype: float64",1.0,1.0
600,0.7958403825759888,0.48951488733291626,"0    27.130199
Name: Similarity Score, dtype: float64","0    27.130199
Name: Similarity Score, dtype: float64",1.0,1.0
601,0.6374160647392273,0.46071118116378784,"0    23.536863
Name: Similarity Score, dtype: float64","0    23.679768
Name: Similarity Score, dtype: float64",1.0,1.0
602,0.5771667957305908,0.5726083517074585,"0    23.126936
Name: Similarity Score, dtype: float64","0    20.980743
Name: Similarity Score, dtype: float64",1.0,1.0
603,0.554784893989563,0.6012849807739258,"0    30.726429
Name: Similarity Score, dtype: float64","0    28.954187
Name: Similarity Score, dtype: float64",1.0,1.0
604,0.48859959840774536,0.4347248077392578,"0    26.531765
Name: Similarity Score, dtype: float64","0    24.77964
Name: Similarity Score, dtype: float64",1.0,1.0
605,0.6347860097885132,0.45347529649734497,"0    21.924736
Name: Similarity Score, dtype: float64","0    21.924736
Name: Similarity Score, dtype: float64",1.0,1.0
606,0.7143876552581787,0.36180996894836426,"0    21.711584
Name: Similarity Score, dtype: float64","0    21.711584
Name: Similarity Score, dtype: float64",1.0,1.0
607,0.3320671021938324,0.2671694755554199,"0    20.76746
Name: Similarity Score, dtype: float64","0    20.76746
Name: Similarity Score, dtype: float64",1.0,1.0
608,0.7032260894775391,0.6338575482368469,"0    29.311783
Name: Similarity Score, dtype: float64","0    20.878267
Name: Similarity Score, dtype: float64",1.0,1.0
609,0.3443574011325836,0.30503594875335693,"0    19.843525
Name: Similarity Score, dtype: float64","0    19.843525
Name: Similarity Score, dtype: float64",1.0,1.0
610,0.684396505355835,0.5708664059638977,"0    22.665813
Name: Similarity Score, dtype: float64","0    22.665813
Name: Similarity Score, dtype: float64",1.0,1.0
611,0.8051400184631348,0.6284466981887817,"0    28.245207
Name: Similarity Score, dtype: float64","0    26.319622
Name: Similarity Score, dtype: float64",1.0,1.0
612,0.3561350703239441,0.2883284389972687,"0    19.561853
Name: Similarity Score, dtype: float64","0    19.561853
Name: Similarity Score, dtype: float64",1.0,1.0
613,0.7217527627944946,0.4319455027580261,"0    26.233717
Name: Similarity Score, dtype: float64","0    26.233717
Name: Similarity Score, dtype: float64",1.0,1.0
614,0.39807260036468506,0.31738507747650146,"0    21.087851
Name: Similarity Score, dtype: float64","0    21.087851
Name: Similarity Score, dtype: float64",1.0,1.0
615,0.8842370510101318,0.6174716949462891,"0    26.558784
Name: Similarity Score, dtype: float64","0    21.263035
Name: Similarity Score, dtype: float64",1.0,1.0
616,0.690921425819397,0.5534674525260925,"0    25.320822
Name: Similarity Score, dtype: float64","0    21.86796
Name: Similarity Score, dtype: float64",1.0,1.0
617,0.5589329600334167,0.5642497539520264,"0    19.456636
Name: Similarity Score, dtype: float64","0    20.957548
Name: Similarity Score, dtype: float64",1.0,1.0
618,0.8064703941345215,0.5729274749755859,"0    27.724134
Name: Similarity Score, dtype: float64","0    21.471457
Name: Similarity Score, dtype: float64",1.0,1.0
619,0.6856809854507446,0.5345975160598755,"0    29.725052
Name: Similarity Score, dtype: float64","0    23.153275
Name: Similarity Score, dtype: float64",1.0,1.0
620,0.6006729006767273,0.5750998854637146,"0    30.45079
Name: Similarity Score, dtype: float64","0    22.303633
Name: Similarity Score, dtype: float64",1.0,1.0
621,0.3571928143501282,0.3029369115829468,"0    21.355715
Name: Similarity Score, dtype: float64","0    21.355715
Name: Similarity Score, dtype: float64",1.0,1.0
622,0.6013389825820923,0.6082656383514404,"0    27.334303
Name: Similarity Score, dtype: float64","0    26.502934
Name: Similarity Score, dtype: float64",1.0,1.0
623,0.7279928922653198,0.4754416346549988,"0    31.094969
Name: Similarity Score, dtype: float64","0    24.778681
Name: Similarity Score, dtype: float64",1.0,1.0
624,0.7247340679168701,0.47206711769104004,"0    21.720667
Name: Similarity Score, dtype: float64","0    21.720667
Name: Similarity Score, dtype: float64",1.0,1.0
625,0.46359914541244507,0.42594635486602783,"0    22.450071
Name: Similarity Score, dtype: float64","0    23.021681
Name: Similarity Score, dtype: float64",1.0,1.0
626,0.755144476890564,0.5233561396598816,"0    21.04174
Name: Similarity Score, dtype: float64","0    21.04174
Name: Similarity Score, dtype: float64",1.0,1.0
627,0.6279611587524414,0.44248151779174805,"0    24.279638
Name: Similarity Score, dtype: float64","0    24.931557
Name: Similarity Score, dtype: float64",1.0,1.0
628,0.3681901693344116,0.29337313771247864,"0    19.66737
Name: Similarity Score, dtype: float64","0    19.66737
Name: Similarity Score, dtype: float64",1.0,1.0
629,0.7703325748443604,0.5830094814300537,"0    18.427494
Name: Similarity Score, dtype: float64","0    18.354774
Name: Similarity Score, dtype: float64",1.0,1.0
630,0.78326416015625,0.524988055229187,"0    20.343954
Name: Similarity Score, dtype: float64","0    20.316715
Name: Similarity Score, dtype: float64",1.0,1.0
631,0.8007264137268066,0.5849717855453491,"0    27.963852
Name: Similarity Score, dtype: float64","0    19.733597
Name: Similarity Score, dtype: float64",1.0,1.0
632,0.6933313012123108,0.6339683532714844,"0    29.169317
Name: Similarity Score, dtype: float64","0    22.205957
Name: Similarity Score, dtype: float64",1.0,1.0
633,0.3538389205932617,0.29471060633659363,"0    20.84597
Name: Similarity Score, dtype: float64","0    20.84597
Name: Similarity Score, dtype: float64",1.0,1.0
634,0.7122459411621094,0.5489769577980042,"0    27.952948
Name: Similarity Score, dtype: float64","0    24.41655
Name: Similarity Score, dtype: float64",1.0,1.0
635,0.6997338533401489,0.5614463090896606,"0    30.386871
Name: Similarity Score, dtype: float64","0    21.405872
Name: Similarity Score, dtype: float64",1.0,1.0
636,0.7611770629882812,0.32789844274520874,"0    21.773197
Name: Similarity Score, dtype: float64","0    20.762764
Name: Similarity Score, dtype: float64",1.0,1.0
637,0.7340307235717773,0.6240335702896118,"0    29.743359
Name: Similarity Score, dtype: float64","0    20.790056
Name: Similarity Score, dtype: float64",1.0,1.0
638,0.3401028513908386,0.34447264671325684,"0    19.135389
Name: Similarity Score, dtype: float64","0    19.135389
Name: Similarity Score, dtype: float64",1.0,1.0
639,0.34919607639312744,0.31474629044532776,"0    19.829899
Name: Similarity Score, dtype: float64","0    19.829899
Name: Similarity Score, dtype: float64",1.0,1.0
640,0.7273519039154053,0.5709986686706543,"0    23.748735
Name: Similarity Score, dtype: float64","0    23.748735
Name: Similarity Score, dtype: float64",1.0,1.0
641,0.8320367932319641,0.6888493895530701,"0    28.723209
Name: Similarity Score, dtype: float64","0    19.66407
Name: Similarity Score, dtype: float64",1.0,1.0
642,0.6175546050071716,0.5478644371032715,"0    27.432022
Name: Similarity Score, dtype: float64","0    17.965973
Name: Similarity Score, dtype: float64",1.0,1.0
643,0.3058326840400696,0.2811070382595062,"0    20.330175
Name: Similarity Score, dtype: float64","0    20.330175
Name: Similarity Score, dtype: float64",1.0,1.0
644,0.7032260894775391,0.6338575482368469,"0    28.184065
Name: Similarity Score, dtype: float64","0    21.12121
Name: Similarity Score, dtype: float64",1.0,1.0
645,0.8192628622055054,0.6624072790145874,"0    30.421173
Name: Similarity Score, dtype: float64","0    22.492535
Name: Similarity Score, dtype: float64",1.0,1.0
646,0.3096371293067932,0.29567545652389526,"0    20.560486
Name: Similarity Score, dtype: float64","0    20.560486
Name: Similarity Score, dtype: float64",1.0,1.0
647,0.6282848119735718,0.5380865931510925,"0    22.735264
Name: Similarity Score, dtype: float64","0    22.735264
Name: Similarity Score, dtype: float64",1.0,1.0
648,0.7009191513061523,0.51362144947052,"0    23.518429
Name: Similarity Score, dtype: float64","0    23.518429
Name: Similarity Score, dtype: float64",1.0,1.0
649,0.35098472237586975,0.2789745032787323,"0    19.825813
Name: Similarity Score, dtype: float64","0    19.825813
Name: Similarity Score, dtype: float64",1.0,1.0
650,0.6732603311538696,0.531632661819458,"0    21.123106
Name: Similarity Score, dtype: float64","0    20.916969
Name: Similarity Score, dtype: float64",1.0,1.0
651,0.36611467599868774,0.2749243974685669,"0    20.414789
Name: Similarity Score, dtype: float64","0    20.414789
Name: Similarity Score, dtype: float64",1.0,1.0
652,0.46079397201538086,0.48845016956329346,"0    28.617573
Name: Similarity Score, dtype: float64","0    24.149878
Name: Similarity Score, dtype: float64",1.0,1.0
653,0.3176093101501465,0.2735852599143982,"0    20.071003
Name: Similarity Score, dtype: float64","0    20.071003
Name: Similarity Score, dtype: float64",1.0,1.0
654,0.762047529220581,0.5699502229690552,"0    25.413742
Name: Similarity Score, dtype: float64","0    25.413742
Name: Similarity Score, dtype: float64",1.0,1.0
655,0.3391166627407074,0.28145623207092285,"0    19.889523
Name: Similarity Score, dtype: float64","0    19.889523
Name: Similarity Score, dtype: float64",1.0,1.0
656,0.6011084318161011,0.3826526403427124,"0    19.694685
Name: Similarity Score, dtype: float64","0    19.289579
Name: Similarity Score, dtype: float64",1.0,1.0
657,0.7918091416358948,0.5435163974761963,"0    29.266203
Name: Similarity Score, dtype: float64","0    23.723406
Name: Similarity Score, dtype: float64",1.0,1.0
658,0.5770819187164307,0.31717002391815186,"0    22.067228
Name: Similarity Score, dtype: float64","0    22.067228
Name: Similarity Score, dtype: float64",1.0,1.0
659,0.5986598134040833,0.5864981412887573,"0    26.887125
Name: Similarity Score, dtype: float64","0    20.497255
Name: Similarity Score, dtype: float64",1.0,1.0
660,0.32893627882003784,0.2916269898414612,"0    21.33823
Name: Similarity Score, dtype: float64","0    21.33823
Name: Similarity Score, dtype: float64",1.0,1.0
661,0.7966630458831787,0.4957272708415985,"0    27.753853
Name: Similarity Score, dtype: float64","0    27.753853
Name: Similarity Score, dtype: float64",1.0,1.0
662,0.6814782619476318,0.45774877071380615,"0    21.106228
Name: Similarity Score, dtype: float64","0    20.955378
Name: Similarity Score, dtype: float64",1.0,1.0
663,0.6117376685142517,0.491751492023468,"0    20.934095
Name: Similarity Score, dtype: float64","0    20.934095
Name: Similarity Score, dtype: float64",1.0,1.0
664,0.6377448439598083,0.5208882093429565,"0    22.71594
Name: Similarity Score, dtype: float64","0    22.862328
Name: Similarity Score, dtype: float64",1.0,1.0
665,0.3768482208251953,0.4041089415550232,"0    23.992929
Name: Similarity Score, dtype: float64","0    18.990192
Name: Similarity Score, dtype: float64",1.0,1.0
666,0.6097379922866821,0.4290050268173218,"0    21.727095
Name: Similarity Score, dtype: float64","0    22.219156
Name: Similarity Score, dtype: float64",1.0,1.0
667,0.31071925163269043,0.280490517616272,"0    18.977022
Name: Similarity Score, dtype: float64","0    18.977022
Name: Similarity Score, dtype: float64",1.0,1.0
668,0.32801198959350586,0.3119770884513855,"0    18.597872
Name: Similarity Score, dtype: float64","0    18.597872
Name: Similarity Score, dtype: float64",1.0,1.0
669,0.605930745601654,0.4658399820327759,"0    24.183395
Name: Similarity Score, dtype: float64","0    24.183395
Name: Similarity Score, dtype: float64",1.0,1.0
670,0.7491081953048706,0.6239210367202759,"0    23.935686
Name: Similarity Score, dtype: float64","0    24.736723
Name: Similarity Score, dtype: float64",1.0,1.0
671,0.3918021321296692,0.34330204129219055,"0    19.578302
Name: Similarity Score, dtype: float64","0    19.578302
Name: Similarity Score, dtype: float64",1.0,1.0
672,0.73043292760849,0.47545793652534485,"0    21.623838
Name: Similarity Score, dtype: float64","0    21.320578
Name: Similarity Score, dtype: float64",1.0,1.0
673,0.6659129858016968,0.5264104604721069,"0    24.906631
Name: Similarity Score, dtype: float64","0    24.906631
Name: Similarity Score, dtype: float64",1.0,1.0
674,0.772859513759613,0.4992842674255371,"0    23.025898
Name: Similarity Score, dtype: float64","0    23.025898
Name: Similarity Score, dtype: float64",1.0,1.0
675,0.8087145090103149,0.617758572101593,"0    31.702456
Name: Similarity Score, dtype: float64","0    18.302727
Name: Similarity Score, dtype: float64",1.0,1.0
676,0.7274856567382812,0.5470081567764282,"0    22.611797
Name: Similarity Score, dtype: float64","0    22.611797
Name: Similarity Score, dtype: float64",1.0,1.0
677,0.7052353620529175,0.5888370275497437,"0    27.008787
Name: Similarity Score, dtype: float64","0    24.779629
Name: Similarity Score, dtype: float64",1.0,1.0
678,0.8081746697425842,0.6248488426208496,"0    31.290165
Name: Similarity Score, dtype: float64","0    23.250511
Name: Similarity Score, dtype: float64",1.0,1.0
679,0.6590447425842285,0.4222721755504608,"0    25.484911
Name: Similarity Score, dtype: float64","0    25.484911
Name: Similarity Score, dtype: float64",1.0,1.0
680,0.33107370138168335,0.2836647033691406,"0    19.565989
Name: Similarity Score, dtype: float64","0    19.565989
Name: Similarity Score, dtype: float64",1.0,1.0
681,0.6626272797584534,0.46088337898254395,"0    29.675209
Name: Similarity Score, dtype: float64","0    21.663273
Name: Similarity Score, dtype: float64",1.0,1.0
682,0.6715415716171265,0.40775713324546814,"0    25.23995
Name: Similarity Score, dtype: float64","0    22.588076
Name: Similarity Score, dtype: float64",1.0,1.0
683,0.7884557843208313,0.42488715052604675,"0    23.102627
Name: Similarity Score, dtype: float64","0    23.102627
Name: Similarity Score, dtype: float64",1.0,1.0
684,0.7007009983062744,0.6030397415161133,"0    22.883829
Name: Similarity Score, dtype: float64","0    22.117348
Name: Similarity Score, dtype: float64",1.0,1.0
685,0.38819247484207153,0.42350977659225464,"0    28.080872
Name: Similarity Score, dtype: float64","0    20.91037
Name: Similarity Score, dtype: float64",1.0,1.0
686,0.6412909030914307,0.3703949749469757,"0    31.064934
Name: Similarity Score, dtype: float64","0    21.728621
Name: Similarity Score, dtype: float64",1.0,1.0
687,0.4057139754295349,0.34365659952163696,"0    19.190409
Name: Similarity Score, dtype: float64","0    19.190409
Name: Similarity Score, dtype: float64",1.0,1.0
688,0.7112066745758057,0.494961142539978,"0    32.2085
Name: Similarity Score, dtype: float64","0    22.822512
Name: Similarity Score, dtype: float64",1.0,1.0
689,0.5774328708648682,0.3489935100078583,"0    21.104362
Name: Similarity Score, dtype: float64","0    21.229794
Name: Similarity Score, dtype: float64",1.0,1.0
690,0.34580445289611816,0.2810889780521393,"0    19.502394
Name: Similarity Score, dtype: float64","0    19.502394
Name: Similarity Score, dtype: float64",1.0,1.0
691,0.5631752610206604,0.5250511169433594,"0    23.223362
Name: Similarity Score, dtype: float64","0    24.038488
Name: Similarity Score, dtype: float64",1.0,1.0
692,0.7537931203842163,0.5149766802787781,"0    24.354748
Name: Similarity Score, dtype: float64","0    24.354748
Name: Similarity Score, dtype: float64",1.0,1.0
693,0.820498526096344,0.6118847131729126,"0    31.012011
Name: Similarity Score, dtype: float64","0    20.536655
Name: Similarity Score, dtype: float64",1.0,1.0
694,0.8093461990356445,0.5323249101638794,"0    32.049412
Name: Similarity Score, dtype: float64","0    20.38266
Name: Similarity Score, dtype: float64",1.0,1.0
695,0.5499571561813354,0.4548751711845398,"0    19.265383
Name: Similarity Score, dtype: float64","0    20.782909
Name: Similarity Score, dtype: float64",1.0,1.0
696,0.7320306301116943,0.5102492570877075,"0    22.376314
Name: Similarity Score, dtype: float64","0    22.376314
Name: Similarity Score, dtype: float64",1.0,1.0
697,0.3583492040634155,0.2890041470527649,"0    18.103079
Name: Similarity Score, dtype: float64","0    18.103079
Name: Similarity Score, dtype: float64",1.0,1.0
698,0.7644197940826416,0.6105589866638184,"0    24.201883
Name: Similarity Score, dtype: float64","0    24.201883
Name: Similarity Score, dtype: float64",1.0,1.0
699,0.8229764699935913,0.5885995626449585,"0    30.778864
Name: Similarity Score, dtype: float64","0    20.73381
Name: Similarity Score, dtype: float64",1.0,1.0
700,0.6682716608047485,0.5975899696350098,"0    22.928612
Name: Similarity Score, dtype: float64","0    23.497551
Name: Similarity Score, dtype: float64",1.0,1.0
701,0.46060824394226074,0.6714147925376892,"0    22.701832
Name: Similarity Score, dtype: float64","0    21.351009
Name: Similarity Score, dtype: float64",1.0,1.0
702,0.6512438058853149,0.5438923835754395,"0    25.220371
Name: Similarity Score, dtype: float64","0    24.491602
Name: Similarity Score, dtype: float64",1.0,1.0
703,0.8431230783462524,0.6197161674499512,"0    33.040314
Name: Similarity Score, dtype: float64","0    23.224594
Name: Similarity Score, dtype: float64",1.0,1.0
704,0.4082123041152954,0.44550371170043945,"0    26.466412
Name: Similarity Score, dtype: float64","0    21.292942
Name: Similarity Score, dtype: float64",1.0,1.0
705,0.6590447425842285,0.4222721755504608,"0    25.484911
Name: Similarity Score, dtype: float64","0    25.484911
Name: Similarity Score, dtype: float64",1.0,1.0
706,0.4935454726219177,0.4376438856124878,"0    28.136742
Name: Similarity Score, dtype: float64","0    21.060293
Name: Similarity Score, dtype: float64",1.0,1.0
707,0.6791741847991943,0.5310286283493042,"0    30.940351
Name: Similarity Score, dtype: float64","0    21.321409
Name: Similarity Score, dtype: float64",1.0,1.0
708,0.7884557843208313,0.42569756507873535,"0    23.491455
Name: Similarity Score, dtype: float64","0    23.491455
Name: Similarity Score, dtype: float64",1.0,1.0
709,0.5765485167503357,0.5160316824913025,"0    19.135067
Name: Similarity Score, dtype: float64","0    19.135067
Name: Similarity Score, dtype: float64",1.0,1.0
710,0.7870981693267822,0.43671858310699463,"0    23.405197
Name: Similarity Score, dtype: float64","0    23.405197
Name: Similarity Score, dtype: float64",1.0,1.0
711,0.5814350843429565,0.47666436433792114,"0    22.438599
Name: Similarity Score, dtype: float64","0    22.189566
Name: Similarity Score, dtype: float64",1.0,1.0
712,0.682581901550293,0.5085224509239197,"0    21.531847
Name: Similarity Score, dtype: float64","0    21.423027
Name: Similarity Score, dtype: float64",1.0,1.0
713,0.5499571561813354,0.43368151783943176,"0    18.617229
Name: Similarity Score, dtype: float64","0    18.617229
Name: Similarity Score, dtype: float64",1.0,1.0
714,0.5154842138290405,0.40619775652885437,"0    26.131386
Name: Similarity Score, dtype: float64","0    24.489126
Name: Similarity Score, dtype: float64",1.0,1.0
715,0.7753496170043945,0.41299599409103394,"0    23.401497
Name: Similarity Score, dtype: float64","0    23.401497
Name: Similarity Score, dtype: float64",1.0,1.0
716,0.4963206946849823,0.5635718703269958,"0    23.845573
Name: Similarity Score, dtype: float64","0    21.840263
Name: Similarity Score, dtype: float64",1.0,1.0
717,0.6580957174301147,0.5140061378479004,"0    31.311188
Name: Similarity Score, dtype: float64","0    24.098614
Name: Similarity Score, dtype: float64",1.0,1.0
718,0.7901514172554016,0.48173022270202637,"0    24.154577
Name: Similarity Score, dtype: float64","0    24.154577
Name: Similarity Score, dtype: float64",1.0,1.0
719,0.7106351852416992,0.6029238104820251,"0    24.128077
Name: Similarity Score, dtype: float64","0    20.361494
Name: Similarity Score, dtype: float64",1.0,1.0
720,0.639281153678894,0.592793345451355,"0    25.568443
Name: Similarity Score, dtype: float64","0    24.830553
Name: Similarity Score, dtype: float64",1.0,1.0
721,0.7691291570663452,0.49969935417175293,"0    21.056057
Name: Similarity Score, dtype: float64","0    21.056057
Name: Similarity Score, dtype: float64",1.0,1.0
722,0.35580748319625854,0.41493546962738037,"0    23.986391
Name: Similarity Score, dtype: float64","0    22.143599
Name: Similarity Score, dtype: float64",1.0,1.0
723,0.819240391254425,0.6553493738174438,"0    32.795914
Name: Similarity Score, dtype: float64","0    26.730486
Name: Similarity Score, dtype: float64",1.0,1.0
724,0.8448106050491333,0.41281312704086304,"0    29.914099
Name: Similarity Score, dtype: float64","0    23.279537
Name: Similarity Score, dtype: float64",1.0,1.0
725,0.6649889349937439,0.4991588592529297,"0    31.333393
Name: Similarity Score, dtype: float64","0    17.231262
Name: Similarity Score, dtype: float64",1.0,1.0
726,0.5889864563941956,0.4648483991622925,"0    23.037161
Name: Similarity Score, dtype: float64","0    22.940672
Name: Similarity Score, dtype: float64",1.0,1.0
727,0.778451681137085,0.47898539900779724,"0    21.538136
Name: Similarity Score, dtype: float64","0    20.51482
Name: Similarity Score, dtype: float64",1.0,1.0
728,0.7377785444259644,0.45161905884742737,"0    22.641735
Name: Similarity Score, dtype: float64","0    22.641735
Name: Similarity Score, dtype: float64",1.0,1.0
729,0.3405848741531372,0.3181305527687073,"0    21.740145
Name: Similarity Score, dtype: float64","0    21.740145
Name: Similarity Score, dtype: float64",1.0,1.0
730,0.7816340327262878,0.6003299355506897,"0    22.159678
Name: Similarity Score, dtype: float64","0    22.159678
Name: Similarity Score, dtype: float64",1.0,1.0
731,0.713226318359375,0.38391393423080444,"0    19.846708
Name: Similarity Score, dtype: float64","0    18.973061
Name: Similarity Score, dtype: float64",1.0,1.0
732,0.6800458431243896,0.5913400650024414,"0    28.065327
Name: Similarity Score, dtype: float64","0    20.998249
Name: Similarity Score, dtype: float64",1.0,1.0
733,0.8142549991607666,0.5896669626235962,"0    30.330833
Name: Similarity Score, dtype: float64","0    23.020487
Name: Similarity Score, dtype: float64",1.0,1.0
734,0.7749053239822388,0.31812888383865356,"0    19.237747
Name: Similarity Score, dtype: float64","0    21.005682
Name: Similarity Score, dtype: float64",1.0,1.0
735,0.8506865501403809,0.6553760766983032,"0    31.412605
Name: Similarity Score, dtype: float64","0    20.803993
Name: Similarity Score, dtype: float64",1.0,1.0
736,0.4132292568683624,0.3546162247657776,"0    18.816992
Name: Similarity Score, dtype: float64","0    18.816992
Name: Similarity Score, dtype: float64",1.0,1.0
737,0.44590961933135986,0.4600887894630432,"0    22.043522
Name: Similarity Score, dtype: float64","0    23.73057
Name: Similarity Score, dtype: float64",1.0,1.0
738,0.8147087097167969,0.5751994848251343,"0    26.906643
Name: Similarity Score, dtype: float64","0    22.086725
Name: Similarity Score, dtype: float64",1.0,1.0
739,0.7332478761672974,0.6007550954818726,"0    31.120794
Name: Similarity Score, dtype: float64","0    27.097151
Name: Similarity Score, dtype: float64",1.0,1.0
740,0.713706374168396,0.5539917945861816,"0    27.191841
Name: Similarity Score, dtype: float64","0    23.149958
Name: Similarity Score, dtype: float64",1.0,1.0
741,0.745212972164154,0.6061806678771973,"0    28.822371
Name: Similarity Score, dtype: float64","0    22.680912
Name: Similarity Score, dtype: float64",1.0,1.0
742,0.6516830921173096,0.5198198556900024,"0    27.360952
Name: Similarity Score, dtype: float64","0    23.361994
Name: Similarity Score, dtype: float64",1.0,1.0
743,0.746671199798584,0.5223503112792969,"0    24.458216
Name: Similarity Score, dtype: float64","0    23.85257
Name: Similarity Score, dtype: float64",1.0,1.0
744,0.5400210022926331,0.47079044580459595,"0    22.169685
Name: Similarity Score, dtype: float64","0    22.333244
Name: Similarity Score, dtype: float64",1.0,1.0
745,0.3153824210166931,0.4936959147453308,"0    20.391073
Name: Similarity Score, dtype: float64","0    16.985964
Name: Similarity Score, dtype: float64",1.0,1.0
746,0.6189393401145935,0.4760616421699524,"0    22.563683
Name: Similarity Score, dtype: float64","0    23.997868
Name: Similarity Score, dtype: float64",1.0,1.0
747,0.8363592624664307,0.6706809997558594,"0    25.428354
Name: Similarity Score, dtype: float64","0    25.323147
Name: Similarity Score, dtype: float64",1.0,1.0
748,0.6860899925231934,0.5588962435722351,"0    21.604927
Name: Similarity Score, dtype: float64","0    21.604927
Name: Similarity Score, dtype: float64",1.0,1.0
749,0.7885680198669434,0.5594561696052551,"0    19.393898
Name: Similarity Score, dtype: float64","0    19.393898
Name: Similarity Score, dtype: float64",1.0,1.0
750,0.6707671880722046,0.4929681718349457,"0    27.894623
Name: Similarity Score, dtype: float64","0    24.162399
Name: Similarity Score, dtype: float64",1.0,1.0
751,0.6976572275161743,0.5443770885467529,"0    28.495144
Name: Similarity Score, dtype: float64","0    25.817739
Name: Similarity Score, dtype: float64",1.0,1.0
