id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
41849,CMIC-111k/CT/Brain/116__25_.jpg,CT and Brain,37.22104263305664,Ultrasound and Breast,17.24794578552246
41850,CMIC-111k/CT/Brain/114__16_.jpg,CT and Brain,37.685150146484375,Ultrasound and Breast,13.933775901794434
41851,CMIC-111k/CT/Brain/108__29_.jpg,CT and Brain,25.592342376708984,Ultrasound and Breast,12.728450775146484
41852,CMIC-111k/CT/Brain/65__9_.jpg,CT and Brain,30.43663787841797,Mamography and Breast,6.869668006896973
41853,CMIC-111k/CT/Brain/99__11_.jpg,CT and Brain,32.43347930908203,Endoscopy and Gastroent,19.37447738647461
41854,CMIC-111k/CT/Brain/70__43_.jpg,CT and Brain,36.88983154296875,Fundus and Retina,22.985918045043945
41855,CMIC-111k/CT/Brain/51__8_.jpg,CT and Brain,31.3776798248291,Xray and Dental,17.25504493713379
41856,CMIC-111k/CT/Brain/79__24_.jpg,CT and Brain,37.28717803955078,Endoscopy and Gastroent,14.917024612426758
41857,CMIC-111k/CT/Brain/95__2_.jpg,CT and Brain,24.81458282470703,Dermoscopy and Skin,16.921934127807617
41858,CMIC-111k/CT/Brain/84__30_.jpg,CT and Brain,37.378326416015625,Ultrasound and Baby,22.092931747436523
41859,CMIC-111k/CT/Brain/87__6_.jpg,CT and Brain,28.80974006652832,Endoscopy and Gastroent,17.074939727783203
41860,CMIC-111k/CT/Brain/58__30_.jpg,CT and Brain,38.824951171875,Endoscopy and Gastroent,11.750591278076172
41861,CMIC-111k/CT/Brain/88__17_.jpg,CT and Brain,36.02912902832031,Xray and Dental,20.469566345214844
41862,CMIC-111k/CT/Brain/57__28_.jpg,CT and Brain,36.99201202392578,Ultrasound and Ovary,10.883353233337402
41863,CMIC-111k/CT/Brain/101__5_.jpg,CT and Brain,27.80145263671875,Xray and Skeleton,16.124835968017578
41864,CMIC-111k/CT/Brain/109__12_.jpg,CT and Brain,34.03501892089844,Ultrasound and Carotid,17.977632522583008
41865,CMIC-111k/CT/Brain/104__28_.jpg,CT and Brain,35.79190444946289,Dermoscopy and Skin,17.532365798950195
41866,CMIC-111k/CT/Brain/74__20_.jpg,CT and Brain,36.125640869140625,Endoscopy and Gastroent,19.551795959472656
41867,CMIC-111k/CT/Brain/115__13_.jpg,CT and Brain,35.29875183105469,Fundus and Retina,23.478389739990234
41868,CMIC-111k/CT/Brain/91__4_.jpg,CT and Brain,21.38927459716797,Ultrasound and Carotid,17.974740982055664
41869,CMIC-111k/CT/Brain/114__6_.jpg,CT and Brain,29.36209487915039,Mamography and Breast,7.461120128631592
41870,CMIC-111k/CT/Brain/130__28_.jpg,CT and Brain,28.361785888671875,Dermoscopy and Skin,17.179988861083984
41871,CMIC-111k/CT/Brain/128__23_.jpg,CT and Brain,37.79450225830078,Endoscopy and Gastroent,15.379213333129883
41872,CMIC-111k/CT/Brain/126__21_.jpg,CT and Brain,36.73017120361328,MRI and Brain,29.252159118652344
41873,CMIC-111k/CT/Brain/67__31_.jpg,CT and Brain,36.008846282958984,Ultrasound and Carotid,19.404645919799805
41874,CMIC-111k/CT/Brain/77__37_.jpg,CT and Brain,37.2275505065918,MRI and Alzheimer,24.437416076660156
41875,CMIC-111k/CT/Brain/52__7_.jpg,CT and Brain,31.637401580810547,Fundus and Retina,19.834991455078125
41876,CMIC-111k/CT/Brain/101__31_.jpg,CT and Brain,34.52147674560547,Ultrasound and Brain,31.353097915649414
41877,CMIC-111k/CT/Brain/123__36_.jpg,CT and Brain,35.24286651611328,OCT and Retina,19.57000732421875
41878,CMIC-111k/CT/Brain/115__9_.jpg,CT and Brain,31.29623031616211,MRI and Brain,24.51993179321289
41879,CMIC-111k/CT/Brain/52__13_.jpg,CT and Brain,35.94984817504883,Fundus and Retina,23.357797622680664
41880,CMIC-111k/CT/Brain/93__17_.jpg,CT and Brain,36.65946960449219,OCT and Retina,20.244373321533203
41881,CMIC-111k/CT/Brain/73__39_.jpg,CT and Brain,25.517589569091797,CT and Chest,19.609277725219727
41882,CMIC-111k/CT/Brain/123__2_.jpg,CT and Brain,22.20665740966797,Dermoscopy and Skin,13.960021018981934
41883,CMIC-111k/CT/Brain/127__15_.jpg,CT and Brain,37.721954345703125,OCT and Retina,20.105003356933594
41884,CMIC-111k/CT/Brain/55__20_.jpg,CT and Brain,37.35594177246094,CT and Heart,23.914573669433594
41885,CMIC-111k/CT/Brain/129__1_.jpg,CT and Brain,23.299015045166016,MRI and Alzheimer,9.977466583251953
41886,CMIC-111k/CT/Brain/122__16_.jpg,CT and Brain,37.60614013671875,Fundus and Retina,23.017696380615234
41887,CMIC-111k/CT/Brain/80__16_.jpg,CT and Brain,35.01203918457031,Fundus and Retina,22.24991798400879
41888,CMIC-111k/CT/Brain/65__13_.jpg,CT and Brain,33.43687438964844,Ultrasound and Carotid,19.466672897338867
41889,CMIC-111k/CT/Brain/77__12_.jpg,CT and Brain,32.51680374145508,Ultrasound and Carotid,19.06905746459961
41890,CMIC-111k/CT/Brain/127__16_.jpg,CT and Brain,37.682090759277344,Ultrasound and Carotid,14.296907424926758
41891,CMIC-111k/CT/Brain/91__7_.jpg,CT and Brain,24.257583618164062,MRI and Alzheimer,9.118780136108398
41892,CMIC-111k/CT/Brain/109__17_.jpg,CT and Brain,35.91193389892578,Xray and Skeleton,18.85894775390625
41893,CMIC-111k/CT/Brain/126__19_.jpg,CT and Brain,38.401702880859375,Xray and Chest,15.990301132202148
41894,CMIC-111k/CT/Brain/72__19_.jpg,CT and Brain,37.40348815917969,MRI and Brain,29.587371826171875
41895,CMIC-111k/CT/Brain/101__27_.jpg,CT and Brain,37.04484558105469,MRI and Alzheimer,22.414033889770508
41896,CMIC-111k/CT/Brain/53__39_.jpg,CT and Brain,37.39578628540039,Xray and Chest,14.789968490600586
41897,CMIC-111k/CT/Brain/69__31_.jpg,CT and Brain,37.130897521972656,MRI and Alzheimer,24.433975219726562
41898,CMIC-111k/CT/Brain/120__11_.jpg,CT and Brain,32.56962203979492,Ultrasound and Carotid,16.241741180419922
41899,CMIC-111k/CT/Brain/56__10_.jpg,CT and Brain,29.775087356567383,CT and Chest,23.964462280273438
41900,CMIC-111k/CT/Brain/66__41_.jpg,CT and Brain,34.18347930908203,Ultrasound and Baby,18.132234573364258
41901,CMIC-111k/CT/Brain/102__27_.jpg,CT and Brain,37.275962829589844,Ultrasound and Brain,28.6112117767334
41902,CMIC-111k/CT/Brain/96__30_.jpg,CT and Brain,37.2681999206543,MRI and Brain,29.755916595458984
41903,CMIC-111k/CT/Brain/96__29_.jpg,CT and Brain,35.62256622314453,Ultrasound and Brain,27.873308181762695
41904,CMIC-111k/CT/Brain/64__2_.jpg,CT and Brain,29.464702606201172,Ultrasound and Ovary,15.450369834899902
41905,CMIC-111k/CT/Brain/127__28_.jpg,CT and Brain,37.667606353759766,Dermoscopy and Skin,16.19358253479004
41906,CMIC-111k/CT/Brain/74__33_.jpg,CT and Brain,37.604644775390625,Mamography and Breast,10.600833892822266
41907,CMIC-111k/CT/Brain/65__11_.jpg,CT and Brain,33.18939971923828,Mamography and Breast,5.155369281768799
41908,CMIC-111k/CT/Brain/107__28_.jpg,CT and Brain,37.89759063720703,MRI and Brain,31.369495391845703
41909,CMIC-111k/CT/Brain/50__24_.jpg,CT and Brain,37.11220169067383,Endoscopy and Gastroent,15.111213684082031
41910,CMIC-111k/CT/Brain/89__3_.jpg,CT and Brain,21.548213958740234,Xray and Dental,22.79434585571289
41911,CMIC-111k/CT/Brain/97__24_.jpg,CT and Brain,37.69588851928711,Endoscopy and Gastroent,17.187440872192383
41912,CMIC-111k/CT/Brain/68__35_.jpg,CT and Brain,36.31781005859375,Mamography and Breast,10.619325637817383
41913,CMIC-111k/CT/Brain/61__3_.jpg,CT and Brain,33.598472595214844,Xray and Skeleton,15.015575408935547
41914,CMIC-111k/CT/Brain/69__24_.jpg,CT and Brain,37.89849090576172,Ultrasound and Baby,23.432472229003906
41915,CMIC-111k/CT/Brain/52__34_.jpg,CT and Brain,37.15283966064453,MRI and Brain,27.625673294067383
41916,CMIC-111k/CT/Brain/116__20_.jpg,CT and Brain,35.196983337402344,MRI and Alzheimer,20.386905670166016
41917,CMIC-111k/CT/Brain/127__1_.jpg,CT and Brain,21.862560272216797,Xray and Chest,17.07935905456543
41918,CMIC-111k/CT/Brain/130__3_.jpg,CT and Brain,31.849594116210938,Ultrasound and Ovary,16.723289489746094
41919,CMIC-111k/CT/Brain/76__3_.jpg,CT and Brain,27.3776912689209,MRI and Alzheimer,12.758760452270508
41920,CMIC-111k/CT/Brain/63__11_.jpg,CT and Brain,31.83710479736328,Ultrasound and Brain,22.072017669677734
41921,CMIC-111k/CT/Brain/93__22_.jpg,CT and Brain,38.7211799621582,CT and Heart,25.491512298583984
41922,CMIC-111k/CT/Brain/101__25_.jpg,CT and Brain,36.43922805786133,Xray and Dental,15.837010383605957
41923,CMIC-111k/CT/Brain/70__13_.jpg,CT and Brain,36.30997085571289,Ultrasound and Brain,28.22987174987793
41924,CMIC-111k/CT/Brain/105__5_.jpg,CT and Brain,26.889829635620117,Mamography and Breast,9.976092338562012
41925,CMIC-111k/CT/Brain/70__45_.jpg,CT and Brain,37.12469482421875,MRI and Brain,27.842491149902344
41926,CMIC-111k/CT/Brain/126__24_.jpg,CT and Brain,36.50447463989258,Xray and Dental,15.181940078735352
41927,CMIC-111k/CT/Brain/111__16_.jpg,CT and Brain,35.84103775024414,CT and Chest,25.38852310180664
41928,CMIC-111k/CT/Brain/50__4_.jpg,CT and Brain,34.274532318115234,Xray and Dental,14.245946884155273
41929,CMIC-111k/CT/Brain/124__30_.jpg,CT and Brain,36.775718688964844,Mamography and Breast,9.98835277557373
41930,CMIC-111k/CT/Brain/111__4_.jpg,CT and Brain,26.747682571411133,Fundus and Retina,14.944503784179688
41931,CMIC-111k/CT/Brain/69__22_.jpg,CT and Brain,35.80060577392578,Endoscopy and Gastroent,17.69088363647461
41932,CMIC-111k/CT/Brain/88__1_.jpg,CT and Brain,22.38205337524414,Ultrasound and Carotid,18.436254501342773
41933,CMIC-111k/CT/Brain/77__20_.jpg,CT and Brain,36.52680206298828,Ultrasound and Baby,16.757600784301758
41934,CMIC-111k/CT/Brain/125__10_.jpg,CT and Brain,25.11276626586914,Ultrasound and Baby,17.223857879638672
41935,CMIC-111k/CT/Brain/120__22_.jpg,CT and Brain,37.02105712890625,Ultrasound and Ovary,10.833327293395996
41936,CMIC-111k/CT/Brain/87__37_.jpg,CT and Brain,38.56193923950195,Fundus and Retina,18.930086135864258
41937,CMIC-111k/CT/Brain/68__36_.jpg,CT and Brain,27.53877830505371,Dermoscopy and Skin,13.04574966430664
41938,CMIC-111k/CT/Brain/51__40_.jpg,CT and Brain,39.211631774902344,Fundus and Retina,18.547767639160156
41939,CMIC-111k/CT/Brain/110__7_.jpg,CT and Brain,29.757280349731445,Endoscopy and Gastroent,18.54761505126953
41940,CMIC-111k/CT/Brain/122__2_.jpg,CT and Brain,20.92157745361328,Ultrasound and Baby,14.179011344909668
41941,CMIC-111k/CT/Brain/89__27_.jpg,CT and Brain,36.90785217285156,Dermoscopy and Skin,15.664286613464355
41942,CMIC-111k/CT/Brain/110__13_.jpg,CT and Brain,33.41004180908203,Xray and Skeleton,17.005268096923828
41943,CMIC-111k/CT/Brain/113__1_.jpg,CT and Brain,25.235849380493164,Ultrasound and Ovary,13.817073822021484
41944,CMIC-111k/CT/Brain/112__11_.jpg,CT and Brain,38.08060073852539,Dermoscopy and Skin,16.6401424407959
41945,CMIC-111k/CT/Brain/69__7_.jpg,CT and Brain,27.563095092773438,Fundus and Retina,14.565668106079102
41946,CMIC-111k/CT/Brain/125__16_.jpg,CT and Brain,27.983579635620117,CT and Chest,24.39087677001953
41947,CMIC-111k/CT/Brain/119__10_.jpg,CT and Brain,30.7916259765625,CT and Chest,24.613069534301758
41948,CMIC-111k/CT/Brain/76__25_.jpg,CT and Brain,37.927371978759766,CT and Chest,25.764122009277344
41949,CMIC-111k/CT/Brain/120__3_.jpg,CT and Brain,23.881912231445312,Ultrasound and Ovary,15.777417182922363
41950,CMIC-111k/CT/Brain/97__10_.jpg,CT and Brain,31.94063949584961,Xray and Dental,16.115983963012695
41951,CMIC-111k/CT/Brain/104__7_.jpg,CT and Brain,27.737634658813477,Mamography and Breast,6.785802364349365
41952,CMIC-111k/CT/Brain/106__2_.jpg,CT and Brain,24.700992584228516,CT and Chest,24.987024307250977
41953,CMIC-111k/CT/Brain/66__21_.jpg,CT and Brain,38.67047882080078,Xray and Dental,19.010967254638672
41954,CMIC-111k/CT/Brain/95__15_.jpg,CT and Brain,37.50252914428711,Ultrasound and Brain,28.776443481445312
41955,CMIC-111k/CT/Brain/94__1_.jpg,CT and Brain,21.87371063232422,CT and Heart,16.830476760864258
41956,CMIC-111k/CT/Brain/60__8_.jpg,CT and Brain,28.64634132385254,Mamography and Breast,5.814328670501709
41957,CMIC-111k/CT/Brain/124__7_.jpg,CT and Brain,27.131175994873047,Endoscopy and Gastroent,17.039325714111328
41958,CMIC-111k/CT/Brain/90__23_.jpg,CT and Brain,39.297454833984375,Xray and Dental,19.76001739501953
41959,CMIC-111k/CT/Brain/97__11_.jpg,CT and Brain,31.00991439819336,Fundus and Retina,19.249149322509766
41960,CMIC-111k/CT/Brain/107__8_.jpg,CT and Brain,27.215787887573242,Ultrasound and Baby,16.662912368774414
41961,CMIC-111k/CT/Brain/102__12_.jpg,CT and Brain,33.315521240234375,Ultrasound and Brain,24.810163497924805
41962,CMIC-111k/CT/Brain/113__22_.jpg,CT and Brain,36.870880126953125,CT and Heart,24.31111717224121
41963,CMIC-111k/CT/Brain/60__22_.jpg,CT and Brain,36.54399871826172,Fundus and Retina,18.39609718322754
41964,CMIC-111k/CT/Brain/60__7_.jpg,CT and Brain,27.4107723236084,Ultrasound and Brain,20.765525817871094
41965,CMIC-111k/CT/Brain/77__6_.jpg,CT and Brain,27.27764892578125,OCT and Retina,14.094440460205078
41966,CMIC-111k/CT/Brain/129__23_.jpg,CT and Brain,39.165767669677734,Xray and Skeleton,23.083614349365234
41967,CMIC-111k/CT/Brain/108__19_.jpg,CT and Brain,37.2850456237793,Endoscopy and Gastroent,15.215192794799805
41968,CMIC-111k/CT/Brain/69__28_.jpg,CT and Brain,36.44780349731445,Xray and Dental,18.270095825195312
41969,CMIC-111k/CT/Brain/123__13_.jpg,CT and Brain,24.424610137939453,MRI and Brain,21.13359260559082
41970,CMIC-111k/CT/Brain/126__28_.jpg,CT and Brain,38.015380859375,Xray and Skeleton,20.764171600341797
41971,CMIC-111k/CT/Brain/110__11_.jpg,CT and Brain,33.96560287475586,Endoscopy and Gastroent,19.018009185791016
41972,CMIC-111k/CT/Brain/116__13_.jpg,CT and Brain,33.274658203125,Mamography and Breast,10.919392585754395
41973,CMIC-111k/CT/Brain/84__6_.jpg,CT and Brain,24.37133026123047,Endoscopy and Gastroent,16.697275161743164
41974,CMIC-111k/CT/Brain/49__4_.jpg,CT and Brain,36.42522048950195,MRI and Brain,24.786680221557617
41975,CMIC-111k/CT/Brain/111__18_.jpg,CT and Brain,34.91994094848633,Dermoscopy and Skin,20.40982437133789
41976,CMIC-111k/CT/Brain/118__11_.jpg,CT and Brain,32.105018615722656,MRI and Alzheimer,17.660301208496094
41977,CMIC-111k/CT/Brain/97__40_.jpg,CT and Brain,35.72895431518555,MRI and Alzheimer,22.97046661376953
41978,CMIC-111k/CT/Brain/97__30_.jpg,CT and Brain,36.82817840576172,Xray and Skeleton,16.500289916992188
41979,CMIC-111k/CT/Brain/57__21_.jpg,CT and Brain,36.901214599609375,Ultrasound and Carotid,16.16108512878418
41980,CMIC-111k/CT/Brain/75__49_.jpg,CT and Brain,35.29023742675781,Dermoscopy and Skin,18.08946418762207
41981,CMIC-111k/CT/Brain/82__17_.jpg,CT and Brain,34.63385772705078,Xray and Chest,15.05430793762207
41982,CMIC-111k/CT/Brain/68__34_.jpg,CT and Brain,37.125160217285156,CT and Chest,25.028642654418945
41983,CMIC-111k/CT/Brain/97__14_.jpg,CT and Brain,35.04005432128906,Ultrasound and Carotid,15.97721004486084
41984,CMIC-111k/CT/Brain/61__12_.jpg,CT and Brain,35.73664474487305,Fundus and Retina,19.937702178955078
41985,CMIC-111k/CT/Brain/112__18_.jpg,CT and Brain,37.30531692504883,Endoscopy and Gastroent,13.799468994140625
41986,CMIC-111k/CT/Brain/54__11_.jpg,CT and Brain,36.90044021606445,Xray and Dental,19.646169662475586
41987,CMIC-111k/CT/Brain/129__10_.jpg,CT and Brain,33.84430694580078,OCT and Retina,19.41499137878418
41988,CMIC-111k/CT/Brain/88__14_.jpg,CT and Brain,35.514183044433594,CT and Chest,24.562938690185547
41989,CMIC-111k/CT/Brain/98__4_.jpg,CT and Brain,32.174522399902344,Ultrasound and Carotid,15.914640426635742
41990,CMIC-111k/CT/Brain/127__26_.jpg,CT and Brain,38.948673248291016,CT and Heart,25.95920753479004
41991,CMIC-111k/CT/Brain/84__27_.jpg,CT and Brain,38.85991287231445,Xray and Chest,19.1546573638916
41992,CMIC-111k/CT/Brain/77__2_.jpg,CT and Brain,23.534042358398438,Ultrasound and Baby,12.372740745544434
41993,CMIC-111k/CT/Brain/87__3_.jpg,CT and Brain,25.584794998168945,Xray and Chest,12.929752349853516
41994,CMIC-111k/CT/Brain/61__31_.jpg,CT and Brain,30.08786964416504,Mamography and Breast,4.531203269958496
41995,CMIC-111k/CT/Brain/127__13_.jpg,CT and Brain,34.67087173461914,Xray and Skeleton,18.861112594604492
41996,CMIC-111k/CT/Brain/73__12_.jpg,CT and Brain,35.20618438720703,Xray and Skeleton,16.855621337890625
41997,CMIC-111k/CT/Brain/117__14_.jpg,CT and Brain,35.80753707885742,Endoscopy and Gastroent,18.037761688232422
41998,CMIC-111k/CT/Brain/129__3_.jpg,CT and Brain,26.550495147705078,Endoscopy and Gastroent,17.03548812866211
41999,CMIC-111k/CT/Brain/65__6_.jpg,CT and Brain,23.697847366333008,Ultrasound and Baby,14.391518592834473
42000,CMIC-111k/CT/Brain/122__15_.jpg,CT and Brain,38.157203674316406,Xray and Chest,17.639543533325195
42001,CMIC-111k/CT/Brain/50__10_.jpg,CT and Brain,38.466651916503906,Ultrasound and Brain,30.68789291381836
42002,CMIC-111k/CT/Brain/72__9_.jpg,CT and Brain,32.86761474609375,Fundus and Retina,22.607240676879883
42003,CMIC-111k/CT/Brain/126__2_.jpg,CT and Brain,22.139558792114258,Mamography and Breast,10.560359954833984
42004,CMIC-111k/CT/Brain/80__12_.jpg,CT and Brain,32.17924499511719,Ultrasound and Baby,17.818450927734375
42005,CMIC-111k/CT/Brain/113__12_.jpg,CT and Brain,35.42302322387695,Mamography and Breast,6.952341556549072
42006,CMIC-111k/CT/Brain/126__3_.jpg,CT and Brain,25.479263305664062,Xray and Dental,19.405437469482422
42007,CMIC-111k/CT/Brain/116__29_.jpg,CT and Brain,38.543766021728516,Ultrasound and Breast,16.466590881347656
42008,CMIC-111k/CT/Brain/115__29_.jpg,CT and Brain,36.87947082519531,Xray and Skeleton,18.79863166809082
42009,CMIC-111k/CT/Brain/112__25_.jpg,CT and Brain,36.602622985839844,Fundus and Retina,20.893226623535156
42010,CMIC-111k/CT/Brain/57__1_.jpg,CT and Brain,24.613975524902344,Xray and Chest,10.51368522644043
42011,CMIC-111k/CT/Brain/70__11_.jpg,CT and Brain,35.049400329589844,Xray and Dental,16.189064025878906
42012,CMIC-111k/CT/Brain/63__32_.jpg,CT and Brain,37.03843688964844,Mamography and Breast,14.596780776977539
42013,CMIC-111k/CT/Brain/101__23_.jpg,CT and Brain,37.894744873046875,Endoscopy and Gastroent,11.230342864990234
42014,CMIC-111k/CT/Brain/124__24_.jpg,CT and Brain,37.42698669433594,Ultrasound and Carotid,16.092042922973633
42015,CMIC-111k/CT/Brain/58__11_.jpg,CT and Brain,25.053613662719727,Mamography and Breast,9.90201473236084
42016,CMIC-111k/CT/Brain/95__24_.jpg,CT and Brain,38.360130310058594,MRI and Brain,29.499691009521484
42017,CMIC-111k/CT/Brain/70__10_.jpg,CT and Brain,32.34531021118164,MRI and Alzheimer,17.616649627685547
42018,CMIC-111k/CT/Brain/101__2_.jpg,CT and Brain,25.70767593383789,Dermoscopy and Skin,16.659610748291016
42019,CMIC-111k/CT/Brain/119__18_.jpg,CT and Brain,38.05436706542969,Ultrasound and Carotid,15.686553955078125
42020,CMIC-111k/CT/Brain/78__4_.jpg,CT and Brain,24.9097843170166,Xray and Dental,18.12079620361328
42021,CMIC-111k/CT/Brain/60__27_.jpg,CT and Brain,37.06727600097656,Mamography and Breast,12.570684432983398
42022,CMIC-111k/CT/Brain/80__32_.jpg,CT and Brain,35.641727447509766,Endoscopy and Gastroent,14.113165855407715
42023,CMIC-111k/CT/Brain/90__1_.jpg,CT and Brain,25.755996704101562,OCT and Retina,9.884162902832031
42024,CMIC-111k/CT/Brain/127__32_.jpg,CT and Brain,34.298133850097656,CT and Chest,27.580493927001953
42025,CMIC-111k/CT/Brain/72__23_.jpg,CT and Brain,37.558128356933594,Xray and Dental,17.48462677001953
42026,CMIC-111k/CT/Brain/84__4_.jpg,CT and Brain,24.817203521728516,MRI and Alzheimer,7.372995853424072
42027,CMIC-111k/CT/Brain/87__10_.jpg,CT and Brain,34.692161560058594,Endoscopy and Gastroent,19.582242965698242
42028,CMIC-111k/CT/Brain/107__10_.jpg,CT and Brain,32.463165283203125,OCT and Retina,20.304752349853516
42029,CMIC-111k/CT/Brain/67__21_.jpg,CT and Brain,40.22690963745117,MRI and Brain,31.335601806640625
42030,CMIC-111k/CT/Brain/49__11_.jpg,CT and Brain,22.571765899658203,Ultrasound and Carotid,19.04926109313965
42031,CMIC-111k/CT/Brain/115__4_.jpg,CT and Brain,23.931095123291016,CT and Chest,24.265031814575195
42032,CMIC-111k/CT/Brain/104__23_.jpg,CT and Brain,36.649208068847656,Endoscopy and Gastroent,12.154436111450195
42033,CMIC-111k/CT/Brain/106__6_.jpg,CT and Brain,31.560434341430664,Xray and Skeleton,16.868371963500977
42034,CMIC-111k/CT/Brain/95__7_.jpg,CT and Brain,28.825937271118164,CT and Chest,23.711706161499023
42035,CMIC-111k/CT/Brain/50__30_.jpg,CT and Brain,37.3004150390625,Xray and Chest,14.87907886505127
42036,CMIC-111k/CT/Brain/104__11_.jpg,CT and Brain,32.47706985473633,Fundus and Retina,23.742530822753906
42037,CMIC-111k/CT/Brain/89__21_.jpg,CT and Brain,36.41594314575195,CT and Heart,23.05787467956543
42038,CMIC-111k/CT/Brain/73__26_.jpg,CT and Brain,39.097076416015625,CT and Heart,26.09661102294922
42039,CMIC-111k/CT/Brain/84__3_.jpg,CT and Brain,22.397014617919922,Ultrasound and Brain,13.185538291931152
42040,CMIC-111k/CT/Brain/54__4_.jpg,CT and Brain,35.95966339111328,Dermoscopy and Skin,16.823888778686523
42041,CMIC-111k/CT/Brain/90__24_.jpg,CT and Brain,38.62070083618164,OCT and Retina,20.63028335571289
42042,CMIC-111k/CT/Brain/116__19_.jpg,CT and Brain,36.62567901611328,Endoscopy and Gastroent,16.79979705810547
42043,CMIC-111k/CT/Brain/85__13_.jpg,CT and Brain,39.230735778808594,Ultrasound and Breast,17.808713912963867
42044,CMIC-111k/CT/Brain/117__9_.jpg,CT and Brain,32.026493072509766,OCT and Retina,19.325668334960938
42045,CMIC-111k/CT/Brain/59__24_.jpg,CT and Brain,37.50487518310547,Fundus and Retina,20.351062774658203
42046,CMIC-111k/CT/Brain/128__11_.jpg,CT and Brain,35.26642990112305,Ultrasound and Ovary,12.179144859313965
42047,CMIC-111k/CT/Brain/122__7_.jpg,CT and Brain,32.54957962036133,Xray and Dental,17.859609603881836
42048,CMIC-111k/CT/Brain/105__23_.jpg,CT and Brain,37.209495544433594,Xray and Skeleton,21.300106048583984
